id,happiness,survey_type,province,gender,nationality,religion,religion_freq,edu,income,political,floor_area,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_yr,work_type,work_manage,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability,age,BMI
2313,2,1,5,1,1,1,1,3,20000,1,60,4,4,3,1,4,4,1,4,2,3,-8,-8,-8,-8,20000,5,2,5,3,3,3,2,4,3,58,23.40750912892856
2314,4,1,6,2,1,1,1,1,2000,1,90,3,3,4,1,2,2,1,4,4,4,-8,-8,-8,-8,2000,4,2,5,3,3,2,2,4,3,69,21.8522372528616
2315,3,1,13,1,1,1,1,4,14400,1,85,3,3,3,5,2,4,2,4,4,5,-8,-8,-8,-8,14400,5,3,6,3,3,2,1,4,2,71,21.484374999999996
2316,2,1,29,2,1,1,1,1,10000,1,30,2,2,3,4,4,4,1,2,5,5,-8,-8,-8,-8,30000,7,2,5,3,3,3,3,4,3,47,21.484374999999996
2317,5,2,15,1,1,1,1,3,-8,1,52,5,4,4,1,4,4,3,3,4,4,-8,-8,-8,-8,-8,5,3,5,3,3,2,2,-8,-8,79,25.63116749967961
2318,3,1,26,1,1,1,1,3,24000,1,79,2,-8,5,5,4,4,1,4,4,5,-8,-8,-8,-8,24000,4,2,5,3,7,3,3,3,2,77,23.555555555555557
2319,4,1,27,1,1,1,1,4,60000,1,30,4,4,5,1,3,2,2,4,7,1,2,30,2,5,60000,6,2,6,3,3,2,2,4,2,49,26.026174895895306
2320,3,2,6,2,1,1,3,1,6000,1,60,3,4,4,1,3,3,2,3,1,3,-8,-8,-8,-8,10000,7,3,5,3,3,2,2,4,2,47,17.77777777777778
2321,4,1,16,2,1,1,1,1,0,1,110,4,4,3,4,4,4,2,2,7,6,-8,-8,-8,-8,30000,6,2,5,3,3,2,1,3,2,52,18.730489073881373
2322,3,1,16,2,1,1,1,3,0,1,130,2,2,3,1,1,4,1,4,1,6,-8,-8,-8,-8,10000,7,2,5,3,3,3,2,4,2,39,17.85714285714286
2323,4,2,3,2,1,0,1,3,4080,1,90,2,2,4,1,3,3,1,2,4,3,-8,-8,-8,-8,30000,8,3,5,3,3,2,1,4,2,64,21.484374999999996
2324,4,1,22,2,1,0,6,3,0,1,80,4,4,4,2,3,4,2,4,5,6,-8,-8,-8,-8,-8,5,3,5,2,7,2,2,4,-8,70,16.649323621227886
2325,4,2,18,2,1,0,2,1,0,1,220,2,2,2,1,4,4,1,4,5,4,-8,-8,-8,-8,-8,8,3,5,3,3,2,1,-8,-8,67,22.313278429145196
2326,3,1,26,1,1,1,1,4,20000,1,90,2,2,3,1,2,3,1,2,2,1,6,5,2,5,20000,8,2,4,3,3,3,2,3,3,49,22.03856749311295
2327,4,2,23,1,1,1,1,1,2500,2,130,3,1,1,1,1,2,1,5,1,3,-8,-8,-8,-8,4000,5,1,5,3,3,2,1,3,2,66,19.21213538708276
2328,5,2,22,2,1,1,1,1,0,1,200,4,5,5,1,1,5,1,3,6,4,-8,-8,-8,-8,150000,5,3,5,2,7,2,1,4,2,64,25.876058067628612
2329,1,1,13,2,1,0,4,3,-8,1,25,2,2,3,1,3,1,1,1,2,5,-8,-8,-8,-8,-8,4,1,4,3,1,3,3,3,2,65,20.444444444444443
2330,4,1,5,2,1,1,1,10,200000,1,80,4,4,4,2,2,4,3,3,5,1,4,24,2,3,200000,5,4,6,2,7,2,2,4,2,47,24.221453287197235
2331,4,1,12,2,4,1,1,13,50000,4,47,4,5,3,5,2,5,4,4,4,1,4,1,2,4,80000,5,2,4,3,3,2,1,3,2,28,22.03856749311295
2332,4,1,5,1,1,1,1,9,300000,4,45,3,4,5,2,2,4,1,2,3,1,4,35,2,3,500000,6,2,6,3,3,3,2,2,3,62,27.041644131963228
2333,4,1,9,2,1,1,1,3,30000,1,180,4,4,4,1,4,3,1,5,8,1,3,10,3,5,80000,6,4,5,2,3,1,1,4,2,43,23.875114784205696
2334,3,2,31,2,1,1,1,3,10000,1,100,4,4,4,1,2,4,2,4,4,4,-8,-8,-8,-8,50000,7,4,5,2,3,2,2,4,2,37,20.70081674131507
2335,2,2,18,2,1,1,1,4,8000,1,140,5,5,5,1,4,2,2,2,3,3,-8,-8,-8,-8,8888,6,2,5,3,3,3,2,3,3,35,16.649323621227886
2336,4,1,15,2,1,1,1,3,0,1,180,4,4,4,1,3,3,2,3,4,1,4,1,2,4,5000000,7,2,5,3,3,3,3,3,2,26,21.333333333333332
2337,4,1,7,1,1,1,1,4,24000,1,56,2,1,1,5,2,4,1,2,1,5,-8,-8,-8,-8,24000,6,1,5,3,3,3,2,4,-8,44,27.777777777777775
2338,3,1,12,2,1,0,4,3,5000,1,160,3,3,4,1,3,3,1,2,5,1,6,14,3,4,18000,8,3,5,3,3,2,2,3,2,42,22.031725684986377
2339,5,2,23,1,1,0,1,4,40000,1,100,4,5,3,1,2,2,1,3,5,3,-8,-8,-8,-8,60000,7,2,5,3,1,2,1,3,2,28,29.384756657483933
2340,4,1,27,1,1,1,1,10,0,1,60,4,5,4,2,1,4,1,3,5,5,-8,-8,-8,-8,25000,5,2,5,3,3,3,2,3,3,57,29.224489795918366
2341,4,1,24,1,1,0,6,6,30000,1,12,2,3,-8,1,4,3,4,4,3,1,3,25,2,2,60000,6,3,5,3,3,3,3,3,-8,60,20.202020202020204
2342,4,2,21,2,1,1,1,1,700,1,200,3,3,3,1,4,4,1,4,5,4,-8,-8,-8,-8,80000,8,3,5,3,3,2,2,-8,2,80,20.811654526534856
2343,5,2,10,2,1,1,1,3,50000,1,90,5,5,5,1,3,4,1,2,10,5,-8,-8,-8,-8,100000,5,5,5,3,3,2,1,4,2,46,21.484374999999996
2344,4,1,15,1,1,1,1,3,24000,4,170,3,2,2,2,4,4,4,2,4,5,-8,-8,-8,-8,40000,6,2,5,3,3,2,2,3,3,59,29.760996306584047
2345,4,1,21,2,1,1,1,4,24000,1,60,2,3,4,2,2,3,2,4,5,5,-8,-8,-8,-8,60000,5,2,5,3,3,2,2,4,2,73,30.48315805517451
2346,5,1,18,2,1,1,1,11,30000,4,170,5,4,4,2,1,3,4,2,4,1,4,28,2,3,50000,7,3,6,2,3,3,2,4,2,50,22.265624999999996
2347,4,2,24,1,1,1,1,1,500,1,100,3,3,3,1,3,3,1,3,2,4,-8,-8,-8,-8,500,5,2,5,3,3,2,2,3,4,73,20.281233098972418
2348,4,1,31,1,1,1,1,6,30000,4,60,4,5,5,2,2,4,2,2,5,5,-8,-8,-8,-8,60000,5,3,5,3,3,2,2,3,3,62,25.24933720489837
2349,4,2,26,1,1,1,1,3,-8,1,100,4,4,4,1,4,2,1,1,3,3,-8,-8,-8,-8,-8,6,3,5,3,3,2,2,3,3,60,23.437499999999996
2350,4,1,16,2,1,1,1,3,9000,1,80,5,4,3,1,3,4,1,4,4,3,-8,-8,-8,-8,26000,6,3,6,3,3,2,2,4,2,49,23.73323840037973
2351,4,1,4,1,1,1,1,7,40000,1,90,3,5,3,5,3,4,4,2,7,1,4,46,1,4,80000,5,2,5,3,3,3,2,4,3,79,23.875114784205696
2352,1,1,31,2,1,1,1,3,3000,1,60,2,3,5,1,1,3,1,5,5,4,-8,-8,-8,-8,6000,5,2,4,3,3,3,2,4,3,69,25.11111111111111
2353,2,1,2,1,1,1,1,1,5000,1,30,3,2,1,1,2,3,1,3,2,3,-8,-8,-8,-8,6000,5,1,5,3,3,3,2,3,3,75,24.999999999999996
2354,5,2,29,2,1,1,1,1,0,4,250,3,2,5,1,1,4,1,5,5,4,-8,-8,-8,-8,35000,6,2,5,3,7,2,2,-8,-8,71,22.03856749311295
2355,5,2,10,2,1,1,1,3,900,1,50,2,2,5,1,4,4,1,5,5,4,-8,-8,-8,-8,1800,5,3,5,3,3,2,2,3,3,78,24.97398543184183
2356,4,1,19,2,1,1,1,7,36000,1,64,3,5,5,2,2,5,1,4,4,5,-8,-8,-8,-8,120000,5,3,5,3,3,2,2,5,4,76,26.037493991347535
2357,4,2,10,2,1,1,1,3,20000,1,44,2,3,3,1,2,3,1,4,4,4,-8,-8,-8,-8,20000,5,3,5,3,3,2,1,4,2,78,22.892819979188342
2358,4,2,9,1,1,1,1,3,5500,1,200,4,3,5,1,5,3,1,4,5,1,6,1,2,4,7000,5,3,5,3,3,2,2,2,2,65,19.8961937716263
2359,4,1,1,1,1,1,1,12,84000,4,95,3,3,4,2,3,4,4,4,6,5,-8,-8,-8,-8,120000,5,3,6,3,3,2,2,4,3,76,23.323418063818284
2360,5,1,31,2,1,1,1,3,0,1,70,3,5,5,2,3,2,3,4,5,6,-8,-8,-8,-8,50000,6,3,5,3,3,2,2,2,2,33,20.761245674740486
2361,4,2,13,2,8,0,4,1,3000,1,270,4,5,4,1,4,1,1,4,3,1,6,-8,2,4,20000,4,2,5,3,3,2,2,3,3,57,19.771071800208116
2362,4,1,19,1,1,1,1,6,100000,1,66,5,4,4,2,2,3,2,4,5,1,5,33,2,4,130000,5,3,6,3,3,3,2,-8,2,52,22.857142857142858
2363,3,1,15,1,1,1,1,4,4000,1,60,3,3,3,2,3,3,1,4,5,5,-8,-8,-8,-8,70000,7,2,6,2,7,2,2,4,1,81,23.306680053067517
2364,4,2,22,2,8,1,1,3,0,1,100,3,3,5,1,2,2,1,3,1,6,-8,-8,-8,-8,10000,8,1,5,3,3,3,2,3,-8,41,25.2993759487266
2365,4,2,6,2,1,1,1,1,0,1,120,4,4,5,1,3,2,1,4,7,4,-8,-8,-8,-8,40000,4,3,5,3,3,2,1,4,2,66,26.666666666666668
2366,4,1,6,1,1,-8,1,3,36000,4,80,3,5,4,4,5,4,2,4,6,5,-8,-8,-8,-8,60000,5,4,5,3,3,2,1,4,1,84,25.95155709342561
2367,4,1,17,1,1,1,1,7,20000,1,120,5,5,5,4,2,4,2,4,7,5,-8,-8,-8,-8,0,5,4,6,2,3,1,1,4,-8,61,30.818540433925047
2368,4,2,6,2,1,1,1,3,1000,1,120,2,3,3,1,3,2,1,4,5,4,-8,-8,-8,-8,50000,6,3,5,3,7,2,1,4,2,56,24.970273483947683
2369,4,2,28,1,1,1,1,3,4000,1,136,4,4,4,1,3,2,1,2,4,3,-8,-8,-8,-8,6000,6,2,5,3,3,3,2,3,3,48,19.531249999999996
2370,4,1,24,1,1,0,8,9,50000,1,79,5,5,5,5,2,4,3,3,5,1,4,31,2,4,60000,6,3,5,3,3,3,2,3,2,50,25.08650519031142
2371,4,1,29,2,1,1,1,3,0,1,146,3,3,4,1,3,4,1,3,5,3,-8,-8,-8,-8,90000,7,3,6,2,3,2,3,3,2,45,20.957171162932475
2372,4,2,2,2,8,1,1,3,10000,1,90,3,3,4,1,4,3,1,4,3,3,-8,-8,-8,-8,30000,8,2,5,3,3,3,2,4,2,65,23.875114784205696
2373,4,2,3,1,1,1,1,4,30000,1,210,5,5,5,1,4,3,1,4,4,1,4,7,2,4,40000,6,2,5,3,3,2,2,3,1,39,20.202020202020204
2374,4,2,28,1,1,1,1,7,20000,1,120,5,5,5,1,3,3,2,4,3,1,1,7,3,5,25000,6,2,5,3,1,2,2,4,2,25,20.04744562130375
2375,5,1,1,1,1,1,1,12,0,1,25,5,5,5,2,1,3,4,4,5,6,-8,-8,-8,-8,120000,7,2,5,3,1,2,2,3,-8,25,22.34351559258195
2376,4,2,6,1,1,1,2,4,3000,1,105,4,4,4,1,3,3,1,4,5,3,-8,-8,-8,-8,4000,5,3,5,3,3,2,3,3,3,60,23.055149744338934
2377,5,1,18,2,1,1,1,4,28000,1,50,2,3,4,2,4,4,3,2,7,5,-8,-8,-8,-8,28000,4,3,5,3,7,2,1,4,3,75,22.460937499999996
2378,2,2,26,2,1,1,1,1,-8,1,120,2,3,3,1,4,2,1,2,3,4,-8,-8,-8,-8,0,4,2,5,3,7,2,2,3,-8,77,17.77777777777778
2379,3,2,13,2,6,1,1,3,1575,1,75,3,3,3,1,2,3,1,4,3,3,-8,-8,-8,-8,3150,5,2,5,3,3,2,3,3,2,47,19.02739945521551
2380,4,2,13,1,6,1,1,3,0,1,280,2,2,2,1,4,4,1,2,3,2,-8,-8,-8,-8,0,5,2,5,3,3,3,3,4,2,64,23.828124999999996
2381,4,1,19,1,1,-8,1,3,1000,1,70,5,4,4,1,4,4,1,3,4,3,-8,-8,-8,-8,2000,5,2,4,3,3,2,2,4,2,81,20.893342529108686
2382,5,1,29,1,1,1,1,4,50000,4,57,4,5,5,5,4,3,2,4,7,5,-8,-8,-8,-8,50000,5,2,6,2,7,2,2,5,2,72,24.97398543184183
2383,4,2,17,1,1,1,1,4,100000,1,180,4,4,3,1,2,2,2,3,6,1,3,29,3,2,100000,8,4,5,2,3,2,1,4,3,49,22.093170054286073
2384,4,2,28,1,1,1,1,3,12000,1,120,4,5,4,1,2,4,2,3,4,4,-8,-8,-8,-8,40000,4,2,5,3,7,1,1,-8,1,64,16.528925619834713
2385,3,1,12,1,1,1,1,4,30000,1,30,4,5,2,1,2,3,2,2,1,5,-8,-8,-8,-8,-8,4,2,4,3,1,3,1,4,-8,21,22.49134948096886
2386,5,2,27,2,1,1,1,1,14400,1,70,3,4,4,1,4,4,1,4,3,4,-8,-8,-8,-8,14400,4,3,5,3,7,2,2,4,2,79,23.333333333333332
2387,5,1,4,2,1,1,1,6,36000,1,56,4,5,5,5,4,4,2,1,1,5,-8,-8,-8,-8,120000,5,2,5,3,3,3,1,4,3,56,22.144274376417236
2388,4,1,18,2,1,1,1,3,1300,1,400,2,2,3,5,1,4,3,2,5,5,-8,-8,-8,-8,70000,9,3,5,3,3,2,1,-8,2,72,17.82566896330716
2389,5,2,29,1,1,1,1,4,100000,1,60,4,5,5,1,2,2,2,4,5,2,-8,-8,-8,-8,100000,4,2,5,3,3,2,1,4,2,42,23.030045351473927
2390,5,2,31,2,1,1,1,1,0,1,30,2,2,3,1,2,3,1,2,3,4,-8,-8,-8,-8,80000,5,2,5,3,3,3,3,3,3,49,19.531249999999996
2391,3,1,21,2,1,1,1,4,8000,1,220,4,4,3,4,4,3,1,2,5,5,-8,-8,-8,-8,80000,7,4,5,2,3,3,1,3,3,43,22.182786157941436
2392,4,2,5,1,1,1,1,3,7000,1,600,4,4,4,1,3,3,2,4,5,1,3,4,2,5,70000,5,3,6,3,3,2,1,3,2,54,24.801587301587304
2393,4,2,2,1,1,1,1,3,10000,4,100,2,1,2,1,2,1,1,5,5,3,-8,-8,-8,-8,20000,5,3,5,3,3,2,2,-8,-8,73,22.95918367346939
2394,4,2,10,1,1,1,1,9,100000,1,80,5,4,4,1,3,4,2,4,5,1,7,2,3,3,800000,4,4,6,2,1,2,2,4,3,24,20.515086478979924
2395,5,2,5,2,1,0,1,3,660,1,96,5,4,4,1,4,4,1,1,5,5,-8,-8,-8,-8,-8,7,3,5,3,7,2,2,5,3,66,24.034609838166958
2396,3,2,9,2,1,1,1,4,6000,1,100,4,4,4,1,4,3,1,2,3,2,-8,-8,-8,-8,12000,7,3,5,3,3,2,1,3,2,35,24.97398543184183
2397,4,2,18,1,1,1,1,10,20000,4,80,4,4,5,2,3,3,3,4,5,5,-8,-8,-8,-8,30000,5,3,5,3,3,2,2,3,2,71,25.73439305346452
2398,3,1,12,2,1,1,3,4,24000,4,57,3,3,5,5,4,4,2,1,5,5,-8,-8,-8,-8,48000,6,1,5,3,3,3,2,4,4,58,23.437499999999996
2399,4,1,27,1,1,1,1,12,40000,1,97,4,4,4,5,2,4,3,4,5,1,4,6,2,4,40000,4,3,5,2,1,1,1,4,2,29,29.536862003780715
2400,3,1,31,1,1,1,1,3,3000,1,38,3,4,2,1,1,2,1,4,1,1,6,20,3,5,9000,7,1,4,3,3,3,3,4,2,47,21.71806608974573
2401,4,1,13,1,1,1,1,9,20000,4,53,4,5,5,2,4,4,3,2,5,1,4,31,2,3,45000,5,3,1,1,3,2,2,3,2,50,23.306680053067517
2402,5,2,9,2,1,1,1,4,10000,1,90,4,4,4,1,2,3,1,2,7,2,-8,-8,-8,-8,120000,8,4,6,2,3,2,2,4,2,45,25.71166207529844
2403,4,1,26,2,1,1,1,3,50000,1,90,3,4,4,2,3,2,2,4,5,5,-8,-8,-8,-8,70000,5,3,5,3,3,2,2,4,3,50,18.730489073881373
2404,4,1,7,1,1,1,1,7,36000,4,20,3,3,5,5,1,4,4,4,4,5,-8,-8,-8,-8,66000,5,3,4,3,3,3,2,4,3,70,25.95155709342561
2405,4,2,13,1,1,1,1,3,3000,1,120,2,4,5,1,2,4,1,4,5,2,-8,-8,-8,-8,4000,5,3,5,3,3,2,2,5,2,64,23.49523687470631
2406,2,2,28,1,1,1,2,3,8400,1,120,2,3,3,1,3,3,2,2,4,1,4,2,2,4,8400,5,2,5,3,3,3,2,3,2,63,22.031725684986377
2407,4,2,10,2,1,1,1,3,5000,1,361,4,4,4,1,4,4,1,4,6,3,-8,-8,-8,-8,70000,5,3,5,3,3,3,2,4,2,66,22.582709172343712
2408,5,1,4,2,1,1,1,6,20000,1,92,5,5,4,4,2,4,3,-8,2,1,4,5,2,4,50000,6,2,5,2,3,2,1,2,2,35,22.77318640955005
2409,1,2,17,2,-8,1,1,4,-8,-8,30,1,1,-8,8,1,2,1,2,1,3,-8,-8,-8,-8,-8,4,1,2,3,5,3,-8,2,-8,50,20.214030915576693
2410,4,1,18,1,1,1,1,6,0,2,110,5,5,4,2,2,4,5,4,5,6,-8,-8,-8,-8,50000,6,3,5,3,1,2,2,3,2,18,20.983987603305785
2411,4,1,16,1,1,1,1,4,30000,1,130,4,4,4,1,3,2,2,4,5,1,4,20,2,4,50000,7,3,5,3,3,2,1,4,2,40,18.376825152861773
2412,4,1,26,2,1,0,2,4,57000,1,102,4,3,4,5,4,4,4,2,4,5,-8,-8,-8,-8,110000,5,3,5,3,3,2,1,4,2,50,18.49112426035503
2413,2,2,21,2,1,1,1,3,0,1,300,2,2,4,1,4,4,1,4,4,4,-8,-8,-8,-8,60000,4,3,5,3,3,2,2,3,2,47,20.449137418203453
2414,3,1,11,2,1,1,1,3,6000,1,100,5,4,5,1,4,4,2,4,3,3,-8,-8,-8,-8,7000,6,2,5,3,7,2,2,5,2,46,20.028841531805796
2415,4,2,5,1,1,1,1,3,70000,1,70,4,5,5,1,4,4,1,4,5,3,-8,-8,-8,-8,80000,6,2,6,3,3,3,1,4,3,40,21.971335857220122
2416,4,2,18,2,1,1,1,3,5000,1,100,4,4,4,1,4,3,1,3,6,3,-8,-8,-8,-8,10000,5,3,5,3,3,2,1,4,2,52,23.437499999999996
2417,4,1,29,1,1,1,1,6,10000,1,25,5,5,3,1,2,2,3,3,5,1,4,-8,2,4,20000,11,-8,8,2,3,2,2,4,3,57,25.687358276643995
2418,4,1,15,1,1,1,1,3,48000,1,65,3,4,4,2,1,5,1,2,1,5,-8,-8,-8,-8,48000,6,2,5,3,3,2,1,3,3,69,28.40550435551067
2419,3,1,19,2,1,1,1,4,0,1,40,2,3,2,4,1,2,1,3,1,1,4,15,2,4,0,5,1,5,3,3,3,3,4,2,49,24.141519250780433
2420,3,2,6,1,1,1,1,3,2000,1,120,3,4,4,1,3,3,1,4,4,5,-8,-8,-8,-8,4000,5,3,5,3,3,3,2,3,-8,62,21.12029384756658
2421,5,1,29,1,1,1,3,4,40000,1,30,5,5,5,4,2,1,2,1,5,1,3,6,2,5,40000,7,3,4,3,3,3,1,4,3,26,22.03856749311295
2422,4,1,17,1,1,1,1,7,50000,4,110,5,5,3,4,2,3,2,4,7,1,4,20,2,3,100000,6,4,6,2,3,2,2,4,2,37,20.281233098972418
2423,4,1,12,2,1,1,1,10,60000,1,35,4,2,3,5,2,2,2,2,6,1,4,30,2,4,100000,6,3,5,3,3,2,2,4,2,49,21.484374999999996
2424,4,1,1,2,1,1,1,10,80000,1,38,4,5,5,2,3,3,4,3,-8,1,7,23,2,3,150000,5,3,5,2,3,2,2,3,2,46,22.03856749311295
2425,4,1,10,2,1,1,1,1,0,1,70,4,4,4,1,2,4,1,4,4,4,-8,-8,-8,-8,0,4,3,5,3,3,2,2,4,2,82,22.22222222222222
2426,4,1,27,2,1,1,1,3,1700,1,56,5,4,4,2,2,4,2,3,5,5,-8,-8,-8,-8,3000,5,2,5,3,2,3,2,4,3,40,22.892819979188342
2427,5,1,10,1,1,1,1,4,60000,4,72,5,4,5,1,3,2,2,2,3,1,4,17,2,4,60000,6,3,5,2,3,2,1,4,2,35,33.13975508142911
2428,4,2,22,1,1,1,2,2,2000,1,60,3,3,4,1,4,4,1,4,4,4,-8,-8,-8,-8,3000,5,2,5,3,3,3,2,4,2,81,21.484374999999996
2429,2,1,1,2,1,1,1,4,36000,1,80,3,4,4,2,4,4,2,4,2,5,-8,-8,-8,-8,36000,4,2,5,3,7,3,2,3,3,62,20.117187499999996
2430,4,2,21,2,1,1,1,4,2000,1,120,4,4,4,1,4,3,1,2,6,3,-8,-8,-8,-8,-8,5,3,5,3,3,2,1,4,3,51,24.97398543184183
2431,4,2,29,1,1,1,1,3,30000,4,260,4,4,4,1,4,4,1,4,5,1,3,30,2,5,32000,5,3,5,3,4,2,2,3,2,68,28.19692120103642
2432,4,1,10,2,1,1,1,3,0,1,60,2,2,3,1,4,4,1,4,5,3,-8,-8,-8,-8,0,4,3,5,3,7,2,2,3,2,72,19.531249999999996
2433,4,1,7,2,1,1,1,6,25000,1,120,3,4,3,2,3,4,2,3,5,5,-8,-8,-8,-8,110000,5,3,5,2,3,2,2,4,3,55,25.64891761567662
2434,4,1,26,2,1,1,1,7,18000,1,100,4,4,4,4,3,4,2,3,5,1,4,-8,2,4,57600,6,3,5,3,3,2,2,4,2,34,21.484374999999996
2435,4,2,18,2,1,1,1,3,2000,1,100,4,5,5,1,3,3,1,3,1,3,-8,-8,-8,-8,80000,6,3,5,3,3,2,2,4,2,71,20.17325264032277
2436,4,2,18,1,1,1,1,3,4000,4,70,5,4,4,1,4,2,2,4,5,2,-8,-8,-8,-8,-8,7,3,5,3,3,2,1,4,2,64,24.489795918367346
2437,4,2,2,2,1,0,6,1,800,1,80,2,2,3,1,3,4,1,4,4,4,-8,-8,-8,-8,1500,5,3,5,3,3,2,2,4,2,76,21.40309155766944
2438,5,2,21,1,1,1,1,6,-8,1,135,4,5,5,1,4,4,4,4,3,2,-8,-8,-8,-8,50000,12,3,5,2,3,2,1,4,2,58,21.484374999999996
2439,4,2,21,2,1,1,1,1,1200,1,180,3,2,2,1,1,4,1,4,2,4,-8,-8,-8,-8,3000,5,1,5,3,3,3,2,3,3,76,21.12029384756658
2440,5,1,10,1,1,1,1,10,40000,1,70,4,4,4,2,4,3,5,4,5,1,4,33,2,4,54000,5,3,5,3,3,2,2,4,2,55,22.49134948096886
2441,4,2,11,2,1,1,2,4,-8,1,250,3,3,3,5,3,3,2,4,6,1,4,28,2,4,-8,6,3,5,2,3,3,2,4,2,46,26.346494034400994
2442,5,2,18,1,1,1,1,1,3000,1,50,3,4,4,1,3,4,1,4,5,3,-8,-8,-8,-8,5000,5,2,5,3,3,2,1,3,2,70,24.97398543184183
2443,4,2,23,2,1,1,1,1,-8,1,60,2,2,2,1,2,2,1,4,3,2,-8,-8,-8,-8,20000,6,2,5,3,3,3,1,4,3,50,23.437499999999996
2444,1,2,21,2,1,1,1,1,2000,1,120,1,2,2,1,4,4,1,4,1,4,-8,-8,-8,-8,5000,4,1,5,3,7,3,3,3,-8,65,21.192742415229034
2445,4,1,27,2,1,1,1,4,30000,1,100,4,5,5,1,3,4,2,4,5,1,4,17,2,4,80000,5,3,5,3,3,2,2,3,2,46,21.484374999999996
2446,4,2,18,1,1,1,1,3,10000,1,100,4,4,4,1,3,2,2,2,4,3,-8,-8,-8,-8,10000,8,3,5,3,3,2,2,3,3,43,22.03856749311295
2447,4,2,13,1,6,1,1,3,24000,1,200,4,4,4,1,3,3,1,4,4,1,3,25,2,5,30000,7,3,5,3,3,2,1,3,2,48,26.666666666666668
2448,4,1,11,1,1,1,3,3,-8,1,141,4,4,4,1,2,2,2,2,4,4,-8,-8,-8,-8,-8,6,1,5,3,3,3,2,5,-8,47,27.548209366391188
2449,4,1,4,1,1,1,1,12,100000,2,44,5,5,4,5,3,4,4,4,6,1,4,3,2,4,100000,4,3,5,3,1,2,1,5,2,25,19.591836734693878
2450,4,2,18,2,1,1,1,4,20000,1,130,5,5,5,1,4,3,3,4,5,2,-8,-8,-8,-8,60000,9,3,5,3,3,2,1,3,2,39,23.437499999999996
2451,2,2,21,1,1,1,1,4,60000,1,180,5,5,4,1,2,2,2,2,5,1,5,20,2,4,100000,5,3,5,3,3,2,2,3,3,38,22.49134948096886
2452,2,1,6,1,1,1,1,4,30000,1,40,4,4,4,1,3,2,1,2,4,3,-8,-8,-8,-8,50000,8,2,5,3,3,2,2,4,3,48,19.283746556473833
2453,5,1,4,2,1,1,2,9,0,1,128,5,4,4,2,3,4,2,4,5,5,-8,-8,-8,-8,200000,9,3,9,2,3,1,1,4,1,37,20.936639118457304
2454,5,2,16,1,1,1,3,3,20000,1,120,3,4,4,1,3,2,1,2,5,3,-8,-8,-8,-8,20000,6,2,5,3,2,2,2,3,2,57,19.721036967980208
2455,4,2,11,1,1,1,1,6,40000,1,120,4,4,4,1,3,3,2,4,4,1,4,30,2,4,40000,6,3,5,2,3,2,1,4,2,54,19.591836734693878
2456,5,2,5,2,1,1,1,6,50000,1,60,5,5,5,5,4,3,2,4,6,1,3,15,2,2,100000,5,4,5,3,3,2,2,5,2,42,24.414062499999996
2457,3,1,12,2,1,1,1,4,0,1,110,5,5,5,1,2,4,2,3,5,5,-8,-8,-8,-8,24000,6,3,4,3,3,2,2,3,2,27,24.654832347140037
2458,4,1,27,1,1,1,1,9,30000,1,65,3,5,5,2,1,3,3,4,4,5,-8,-8,-8,-8,50000,5,3,5,3,3,2,2,3,3,67,24.221453287197235
2459,3,2,6,1,1,1,1,3,40000,1,300,2,3,4,2,3,2,1,2,6,1,3,8,2,5,50000,5,3,5,3,3,2,3,3,2,48,22.03856749311295
2460,5,1,27,1,1,1,1,3,20000,1,75,3,4,2,5,3,5,1,4,2,5,-8,-8,-8,-8,30000,5,3,5,3,3,2,1,5,2,75,27.60945175517229
2461,5,1,12,2,1,1,1,9,-8,1,98,3,4,3,4,2,5,2,2,4,6,-8,-8,-8,-8,100000,7,4,6,3,3,2,3,2,3,43,26.672763298277697
2462,4,1,10,1,1,1,1,4,40000,1,59,4,4,4,1,3,3,2,2,6,1,4,8,2,4,60000,6,3,5,2,3,3,1,4,2,33,29.06122448979592
2463,3,1,12,1,1,1,1,3,-8,1,70,2,4,4,1,2,4,1,1,4,4,-8,-8,-8,-8,4800,9,2,5,3,3,3,1,4,-8,72,23.875114784205696
2464,5,2,22,1,1,0,2,4,10000,1,100,4,4,4,1,3,5,1,4,3,4,-8,-8,-8,-8,10000,5,3,5,3,3,2,2,3,-8,69,24.221453287197235
2465,4,2,31,1,1,1,1,11,10000,2,42,4,5,4,1,4,5,4,2,3,1,4,1,2,4,30000,5,2,5,3,1,2,1,5,3,23,15.780835753061481
2466,5,2,28,1,1,1,1,4,11000,1,57,2,3,4,2,2,4,1,5,3,4,-8,-8,-8,-8,13000,7,2,5,3,3,2,2,2,2,71,19.62826470116968
2467,2,2,24,1,1,1,1,6,48000,1,150,3,5,4,4,3,2,1,4,5,1,4,20,2,4,60000,6,3,6,3,3,2,2,4,2,45,20.70081674131507
2468,2,1,22,2,1,1,4,4,0,1,35,4,4,4,2,5,5,2,3,6,6,-8,-8,-8,-8,-8,6,4,4,3,3,2,2,4,-8,60,23.555555555555557
2469,4,2,21,2,1,1,1,1,0,1,40,2,1,4,1,2,4,1,4,5,4,-8,-8,-8,-8,0,4,2,5,3,7,3,3,4,-8,80,15.555555555555555
